Id,y
10000,-66.0020824050406
10001,451.4038466367039
10002,-461.6736659935245
10003,40.501118555222455
10004,-126.7440475160478
10005,-342.5327042419791
10006,-396.5532601683882
10007,335.53926730569515
10008,-99.51190510796087
10009,304.8108154207744
10010,68.89415267547277
10011,412.3667815840405
10012,54.94210122220476
10013,-17.005473536472532
10014,-597.8465897582746
10015,443.49974621634334
10016,144.77352679897004
10017,-57.41091329198198
10018,134.3872330188611
10019,-108.9831640383093
10020,153.82392161113108
10021,611.7325073859056
10022,588.3863058120219
10023,-131.01601938513895
10024,-61.13529089587315
10025,-374.2462215643405
10026,74.15755911573
10027,137.4375409108252
10028,420.0842461137003
10029,196.7645991741601
10030,268.44132602712926
10031,638.4713276327662
10032,127.37794707827973
10033,1.349109030221892
10034,22.71020679310133
10035,342.2376198169941
10036,307.7021354810149
10037,348.13631562664045
10038,-168.6518790278343
10039,-20.221000623434225
10040,-551.7466120455188
10041,-429.9693744416468
10042,261.89036189276015
10043,389.8181201851148
10044,-96.16508750909273
10045,-210.7096548329518
10046,278.8803180605816
10047,-427.4508324411538
10048,-172.902368237327
10049,467.2615366692543
10050,-631.5551441044395
10051,-355.52955783551823
10052,143.17241417751603
10053,69.19878888642668
10054,275.5867417041462
10055,-263.18711479593657
10056,167.49727153052518
10057,104.57719582159399
10058,230.0688668750448
10059,20.98795273688827
10060,-4.822500069015409
10061,-201.92179651635493
10062,560.0607623398539
10063,55.288169706046716
10064,671.2976410730744
10065,-493.74593581079944
10066,-279.3513457132717
10067,-53.71215338733344
10068,379.69606613332587
10069,315.06973380617177
10070,169.12899257098732
10071,-271.59762704822026
10072,783.7978422093489
10073,44.57704362770574
10074,57.40652065479508
10075,-161.07745040598755
10076,-220.66830564558816
10077,223.23992628826394
10078,352.6636611701255
10079,13.163259888869018
10080,-461.99153680717495
10081,305.37048513854495
10082,-230.59512899914827
10083,359.07236866548317
10084,-430.2580099915586
10085,-115.5482603751185
10086,-88.95948038435975
10087,-488.2874927262123
10088,-139.3495161038882
10089,57.33857353989011
10090,-190.33508361562843
10091,-6.508142151378114
10092,189.29011077179914
10093,346.60178664493793
10094,871.6224483089231
10095,-147.0126801050139
10096,443.4874020919662
10097,-30.498260506711443
10098,185.46233961660985
10099,-119.91640769262665
10100,43.57508366273493
10101,58.318132622948404
10102,-197.1512946962745
10103,-70.47112608115752
10104,-342.8439993947934
10105,-29.233405554981335
10106,49.522618478044784
10107,-16.246043913253292
10108,33.77488888874952
10109,-68.88264457157061
10110,25.863162055215778
10111,-617.3108243915033
10112,-185.90318461824128
10113,323.78129416007044
10114,-35.662003340866995
10115,-733.5256062272146
10116,-240.73707391219025
10117,-381.97091368283066
10118,75.31944756141486
10119,36.60992116485934
10120,-28.75614306994301
10121,-481.15792856299555
10122,408.8479114309052
10123,-765.0174220520776
10124,178.07179214485552
10125,-7.649754713670117
10126,134.79616902404481
10127,-477.4557592355146
10128,-248.70487616894818
10129,-361.8825702804149
10130,-18.755463964950895
10131,7.795502818351191
10132,-109.10541033524478
10133,-63.07341737973393
10134,591.8198741034752
10135,259.611213234208
