Id,y
10000,-66.00242349023135
10001,451.40650440115496
10002,-461.6764170602993
10003,40.501208753723176
10004,-126.74472245403697
10005,-342.5345518192511
10006,-396.5555421135891
10007,335.54127907908736
10008,-99.51242087062352
10009,304.8125398062759
10010,68.89453048978541
10011,412.3691954559072
10012,54.94237102476804
10013,-17.00555075477978
10014,-597.8499575722611
10015,443.5022887864149
10016,144.7744869780435
10017,-57.41116367253655
10018,134.3878275774606
10019,-108.98377598910861
10020,153.82482842506693
10021,611.7359836022022
10022,588.3896503384219
10023,-131.01679995801982
10024,-61.13562114122958
10025,-374.2484953169728
10026,74.15799307965396
10027,137.4383787361043
10028,420.0866117967906
10029,196.7656257134426
10030,268.44284980053163
10031,638.4749102511089
10032,127.37873138691972
10033,1.349118758400016
10034,22.710453177408
10035,342.2395345225647
10036,307.7039669741719
10037,348.1382087009397
10038,-168.6528613073543
10039,-20.221130904617233
10040,-551.7499275731114
10041,-429.97180406674016
10042,261.891958706744
10043,389.82042612922123
10044,-96.1656222735655
10045,-210.71080125632415
10046,278.88186878401126
10047,-427.45330103104914
10048,-172.90325291756707
10049,467.2643783557858
10050,-631.5587355874388
10051,-355.53165933817826
10052,143.17327553860392
10053,69.19920259894215
10054,275.5882739767255
10055,-263.18861220410247
10056,167.49830723241263
10057,104.57789589014263
10058,230.07008661007544
10059,20.988026644576554
10060,-4.822581262501603
10061,-201.92294081063727
10062,560.0639265657701
10063,55.28847625244898
10064,671.3015746918346
10065,-493.7487382852285
10066,-279.35303673259205
10067,-53.712527613147884
10068,379.69819550097543
10069,315.0714108579814
10070,169.13001732614313
10071,-271.5993032690114
10072,783.8022226750342
10073,44.577311515548544
10074,57.40678005457742
10075,-161.07827414306797
10076,-220.66957847885746
10077,223.2412944292917
10078,352.6655955437542
10079,13.163291366265593
10080,-461.9941469857305
10081,305.3721466914234
10082,-230.5965617386113
10083,359.074443242544
10084,-430.26056337592127
10085,-115.5488220554619
10086,-88.9600638786738
10087,-488.29018980804193
10088,-139.3503385471352
10089,57.338808108526905
10090,-190.33624272166423
10091,-6.508092914824533
10092,189.29107774701836
10093,346.6036781856554
10094,871.6273206485897
10095,-147.0135373865385
10096,443.4899377794298
10097,-30.498432974437037
10098,185.46345753445934
10099,-119.91717151732806
10100,43.575238001807385
10101,58.31857155224441
10102,-197.1524682983976
10103,-70.4716067884122
10104,-342.8460532886677
10105,-29.23358987371696
10106,49.52292929610358
10107,-16.246144137913188
10108,33.77506926160688
10109,-68.8830774832414
10110,25.86339949369692
10111,-617.3142842716954
10112,-185.90441301194886
10113,323.7831061093863
10114,-35.66219572212795
10115,-733.5297711613837
10116,-240.73856264736096
10117,-381.9731466242488
10118,75.319944621695
10119,36.61032645911778
10120,-28.756270225023126
10121,-481.16062796858796
10122,408.8502304229886
10123,-765.0217471991634
10124,178.0726965163704
10125,-7.649879385673375
10126,134.79684623375925
10127,-477.4585142128702
10128,-248.706253013236
10129,-361.88465722386366
10130,-18.755611748554156
10131,7.795604374434606
10132,-109.10598972538358
10133,-63.073745242194356
10134,591.8231837349156
10135,259.61263369662777
10136,-279.8658320087676
10137,93.22535940051844
10138,-427.2873154191352
10139,84.3865663308981
10140,-311.54463064415563
10141,11.419268612561472
10142,-297.8314684235851
10143,-331.9289709686433
10144,656.0132305257306
10145,-476.6626813650536
10146,361.1940451337746
10147,-150.18526861192294
10148,299.946719024324
10149,-191.7214321927078
10150,151.9499951161202
10151,-64.67275781576413
10152,351.2448616306335
10153,-370.6364457562725
10154,349.22498178611096
10155,273.52460961680146
10156,783.1971843196874
10157,-124.23788973574024
10158,-155.2200443299082
10159,-506.9556493864102
10160,201.69321238561537
10161,-415.1740571596362
10162,-348.1651051695647
10163,-201.95224108680958
10164,-658.9504470533369
10165,179.34640168171524
10166,124.06925816168723
10167,-209.15025355201777
10168,213.70513477400573
10169,-82.11721023808941
10170,-97.11026989726861
10171,124.26800574648041
10172,50.28991565714277
10173,538.7439592813369
10174,630.0175345543369
10175,217.2592778265442
10176,-491.7337413267075
10177,-131.14175113883263
10178,362.3930224172945
10179,-14.363038055408197
10180,-30.261757361676246
10181,-107.3235807672991
10182,-334.06259292967184
10183,299.50639964643267
10184,-103.47221484505344
10185,179.82049946719422
10186,122.20070887900688
10187,86.58037161690632
10188,386.482560566992
10189,-613.3611745045822
10190,-269.81638738346277
10191,260.7314512622858
10192,-44.62016128042724
10193,-159.15717576416878
10194,-145.24559879357517
10195,447.2282148760013
10196,476.35698596959463
10197,121.79421345327243
10198,-1.535679056106528
10199,410.7440965387811
10200,90.8280997996474
10201,150.07336956845117
10202,24.033652961546885
10203,273.8866340536305
10204,-154.52926038025083
10205,42.58890150706573
10206,617.3417063168563
10207,38.93936076142963
10208,-91.43610119490418
10209,225.3532747739113
10210,151.0582757708566
10211,-86.91664773646012
10212,-101.71788958007308
10213,161.93776502605505
10214,357.87041410354544
10215,32.14597818655409
10216,-379.145399200292
10217,-165.94213222367185
10218,257.45392169454107
10219,-124.83850779184122
10220,47.08451472299206
10221,-67.05065138980198
10222,287.17334413416376
10223,836.2674277701624
10224,-78.73329260205632
10225,-293.0092291521939
10226,284.91632646225605
10227,377.95143200822775
10228,-473.94261958972277
10229,-538.8094549766042
10230,-372.90475040318677
10231,-83.37700889968752
10232,157.46205951911276
10233,167.50291456151032
10234,-105.69040574319646
10235,561.1616879176283
10236,-149.3553189574681
10237,196.96680512352236
10238,-33.81991172757971
10239,5.199419882337475
10240,-121.70842296063248
10241,53.47357981737846
10242,531.2918938411246
10243,-157.60262258937587
10244,-183.77196239261224
10245,643.8322464256623
10246,17.780306010129447
10247,-92.07939719460278
10248,485.4931646050748
10249,-221.2365786079393
10250,490.60650504846154
10251,-43.677159154250376
10252,139.93322987117642
10253,207.504474427611
10254,17.09264702436017
10255,-396.4720331605292
10256,-168.30166761529154
10257,-75.59324100124427
10258,-292.07350780076945
10259,-59.3736653466331
10260,247.36904706438435
10261,206.83112758185635
10262,17.462464464080153
10263,-181.81148500656974
10264,300.17615094548603
10265,-567.6387247955887
10266,311.59327285263487
10267,-9.929511835492168
10268,161.407823045478
10269,272.3855992297234
10270,55.122457419425565
10271,-15.278267412197636
10272,286.4023019429028
10273,387.88861194347453
10274,-148.5788886363867
10275,171.95235244839586
10276,-411.570592222679
10277,213.80253827075202
10278,133.93002437371726
10279,-99.01717750124169
10280,-162.4172422455823
10281,-39.07419011347861
10282,-295.1584521832393
10283,141.3248135435957
10284,163.05983005334588
10285,-55.45540146241765
10286,-145.7406760935216
10287,16.350462436354498
10288,-364.29855848282847
10289,558.6630187376728
10290,40.050661219007566
10291,67.6373450429699
10292,559.8400846554663
10293,469.8069471574157
10294,-149.49980105452943
10295,-328.8227866996964
10296,425.77131704667437
10297,85.50466241179478
10298,-166.91553705584943
10299,-662.2984070393497
10300,50.280391653003655
10301,-11.35571833296176
10302,-451.81126444953054
10303,78.67283313413112
10304,-386.8187999173566
10305,-273.22738305237147
10306,352.0150454400221
10307,-263.8480409181021
10308,-214.73022299361187
10309,-84.88115489738428
10310,745.8832791254225
10311,-418.9751084522736
10312,739.1991251661946
10313,-469.0774263529478
10314,481.8298448656712
10315,363.2079747874408
10316,-270.2530418207192
10317,-399.59212471613193
10318,234.45728030706422
10319,-38.73469357032627
10320,238.3687487185069
10321,28.69744199018271
10322,238.23095785965285
10323,-130.0074403000013
10324,-681.2945617788497
10325,61.580652959542455
10326,-444.9298506709591
10327,-14.71320839284067
10328,680.4767823428567
10329,288.7326064937642
10330,839.9704901556719
10331,416.65747651917945
10332,167.35603728915677
10333,-86.77953786706867
10334,332.76996760043664
10335,-201.33443093425367
10336,-43.62508298784125
10337,-107.90237779609706
10338,-284.03573802517064
10339,232.60855717832584
10340,237.8331517153998
10341,74.39980567720318
10342,255.517704063646
10343,-168.64961928561033
10344,68.56334601628998
10345,-365.4419817252606
10346,189.70649886094606
10347,-369.83324976670895
10348,-250.90024390237787
10349,76.31355019623211
10350,-344.94550923377585
10351,-187.42339326812566
10352,482.1697569825219
10353,125.75266972885986
10354,450.6919437521854
10355,216.17619018208205
10356,34.34193571930483
10357,57.51145596121523
10358,-211.41949894712715
10359,49.762491809493056
10360,76.11104020758435
10361,-29.196254490440744
10362,33.04895852873742
10363,364.56271216310006
10364,234.48280987315138
10365,-21.79655485909011
10366,-476.93787704780004
10367,43.56765899304692
10368,-310.9572136651692
10369,-46.94111622603707
10370,181.19558107133548
10371,-214.96242982007183
10372,-80.22706031522141
10373,841.2082291657365
10374,102.35678708587007
10375,37.29773804688175
10376,77.39818275960208
10377,435.7945214936922
10378,111.39479265155703
10379,-128.82922415387492
10380,573.0501210583959
10381,48.60246807791111
10382,-68.55414659218862
10383,56.681624505830314
10384,-360.30993199944015
10385,131.90192283450415
10386,-264.5258976334305
10387,-378.7932497249925
10388,-190.09929259976644
10389,862.9152130409614
10390,159.57649666231072
10391,514.0204635801454
10392,61.387667803406906
10393,720.875895832658
10394,-450.97673103980213
10395,105.89444211999728
10396,-27.532603044002872
10397,-23.435561966770024
10398,331.20599829494574
10399,-156.02456394824094
10400,0.947701838560306
10401,17.232405165319676
10402,143.23908417021238
10403,53.2264513907467
10404,41.013349269794375
10405,-129.39255146834736
10406,430.91652104593015
10407,-427.909619657357
10408,49.114004852091604
10409,-221.64758038918745
10410,-313.75971218685027
10411,115.24452244706981
10412,96.10097204453554
10413,-399.9159849424206
10414,-8.411407923562933
10415,733.1841324374684
10416,-332.4267664916509
10417,83.67612042194318
10418,339.79274865544244
10419,-35.11570131451424
10420,38.204335433877965
10421,-606.1984890559308
10422,194.27285338946174
10423,155.0315511615824
10424,-111.25647787348404
10425,-63.33937163651615
10426,403.93581872896397
10427,690.9194303358594
10428,75.78129943644991
10429,-340.3154065235761
10430,-195.76159542697837
10431,40.44513870875562
10432,-137.6541879602928
10433,-95.67479658954471
10434,290.8435378725027
10435,568.4646813472785
10436,351.2186507540744
10437,194.7151665816827
10438,-312.1508420871936
10439,-518.3107868724477
10440,-80.75158048061276
10441,-109.91053830578463
10442,491.4108364751963
10443,371.4851448604938
10444,343.85664466843525
10445,114.6078539736845
10446,-315.20442190988246
10447,83.10396509307068
10448,-82.59915101774072
10449,-182.2190272252758
10450,-294.91729245130455
10451,-294.21055531486957
10452,611.5470417356519
10453,-34.756134103592515
10454,-115.04157690057772
10455,263.2793379023756
10456,346.05651209283803
10457,194.61161526910993
10458,257.35614963849423
10459,-303.20809492711504
10460,-173.19591085705983
10461,-88.53983448578467
10462,137.60161200011188
