Id,y
10000,1.6241751674096468e+16
10001,-1.8731936189067437e+17
10002,8.294274734621938e+16
10003,1.028645372369493e+17
10004,-1.13549276874995e+16
10005,3.2156141754558184e+16
10006,2.366707434377683e+16
10007,1.9510405783092584e+16
10008,-8.80115805087583e+16
10009,3722833014662008.0
10010,-1.6145934590730756e+16
10011,-895270430024560.1
10012,-5.7401771770249656e+16
10013,4.816717977856823e+16
10014,9.927640372398181e+16
10015,-5.366253894271737e+16
10016,-1.737381671280203e+16
10017,-5.833444410805591e+16
10018,9.488775894972475e+16
10019,-1.226310437459004e+16
10020,-1.805306917877627e+16
10021,-8.91450117944691e+16
10022,-1.1073100482452859e+17
10023,4.75863343930285e+16
10024,5.1083365784750344e+16
10025,7.404954943532968e+16
10026,-1.0819855570503286e+17
10027,-9.24880258066235e+16
10028,-6.422094441227065e+16
10029,3.339338399612097e+16
10030,6.141452738421931e+16
10031,-1.657881150681348e+16
10032,-2.896789496282239e+16
10033,-2.0011516282167492e+16
10034,652475019137353.9
10035,-1.4549355751381144e+16
10036,-6521196371871798.0
10037,9.783069553862002e+16
10038,-6437987747344804.0
10039,3668382506158992.0
10040,1.8288342874290157e+17
10041,4.120224755179673e+16
10042,-6.465025898353616e+16
10043,-6.382692300811118e+16
10044,5.3830361483066664e+16
10045,-8.98916143988891e+16
10046,-1.3803216092700406e+16
10047,1.0671976257230029e+17
10048,-5.639865054728724e+16
10049,-1.1241210101765282e+17
10050,6.359256296009254e+16
10051,4.533914850802564e+16
10052,4.9105409581131704e+16
10053,-5.805266090658411e+16
10054,5.387526624433831e+16
10055,2.7188209946796456e+16
10056,-4.638124187614768e+16
10057,-8.903891771952136e+16
10058,9.65807586032035e+16
10059,2.5528596011766224e+16
10060,6141521159564988.0
10061,8.188786344860322e+16
10062,-3.5444798729565428e+16
10063,-9456298515532654.0
10064,-6.772829458396977e+16
10065,-1.2883423492530672e+16
10066,1.1706758975645288e+17
10067,7.98441365491372e+16
10068,-3.5471680419110276e+16
10069,1.38275912553722e+16
10070,-4.1882048538689496e+16
10071,1.2424210525176822e+17
10072,-1.2412433848225851e+17
10073,-3.830577178016213e+16
10074,-6638125742753086.0
10075,4.5933166771296984e+16
10076,2.8729253115221776e+16
10077,1.24059681720611e+16
10078,-2312928580096056.0
10079,1.2361924104363624e+17
10080,2.3013467344867576e+16
10081,-6568859227226576.0
10082,9.121020233343986e+16
10083,-3.896518724001446e+16
10084,1.4841864450183443e+17
10085,-5.501226217597282e+16
10086,2.965080680062761e+16
10087,1.330359584697617e+16
10088,-1.586496846872244e+16
10089,-1.1921166584983704e+16
10090,5.90129544223257e+16
10091,2.689179075118857e+16
10092,-3.5736977000807068e+16
10093,-1.693472170282232e+16
10094,-5.68355522131532e+16
10095,-4.951714089629288e+16
10096,-1.7399958863864464e+16
10097,-6.323799807881101e+16
10098,-1.1085543883829211e+17
10099,4.731431097135995e+16
10100,1.2652269334258926e+17
10101,-6.4486433579013736e+16
10102,5.102210100023168e+16
10103,-1.5363414047303196e+16
10104,7.468870016695586e+16
10105,3.719421147109435e+16
10106,6.6073601301732936e+16
10107,1.1808265359342438e+17
10108,1.03178594740718e+17
10109,5.0298375458168216e+16
10110,2004507274866815.8
10111,5.727202767243338e+16
10112,-1.8950362225084436e+16
10113,3.607807548496058e+16
10114,3.2693921092554476e+16
10115,6.647558624978321e+16
10116,1.3665579717593749e+17
10117,5.193958856754212e+16
10118,-5.388745311299935e+16
10119,8110895079995000.0
10120,-3.844520517475489e+16
10121,-2.357483962142737e+16
10122,2.32146883603236e+16
10123,7.296420464302029e+16
10124,-3674064316392541.0
10125,1.3017025892863256e+17
10126,-1.030382953260679e+17
10127,9.753737411758421e+16
10128,1608292073160351.8
10129,6.633598462863407e+16
10130,6.34689206085114e+16
10131,-5.6376081370307896e+16
10132,-3.9817667635659256e+16
10133,9062937648312420.0
10134,1.4965664390180512e+16
10135,1.016363563385414e+16
10136,3.024914298080745e+16
10137,-1.4987938345544578e+16
10138,2.2421064116002096e+16
10139,-9681511637188786.0
10140,-8.422296282911854e+16
10141,-1.0827007885797838e+17
10142,3.901090751051608e+16
10143,3.203065099205749e+16
10144,-9.843885956278309e+16
10145,5.57565330930967e+16
10146,-1.1614944713282413e+17
10147,3.6822767540135144e+16
10148,9.326671651083882e+16
10149,1.0520600738749946e+17
10150,-9.289705556313314e+16
10151,-2.4341016209464892e+16
10152,-1.1357762461804971e+17
10153,6.399664273575487e+16
10154,-1.4171405326077776e+16
10155,-4.053867276589436e+16
10156,-9.00552095809386e+16
10157,5.822049484088799e+16
10158,2.0738644301657504e+16
10159,-5.426359951425409e+16
10160,-2.722119856726815e+16
10161,-4111100033159152.0
10162,-1.1592686983175872e+16
10163,-4.259239395000347e+16
10164,9.25621783979391e+16
10165,-3.9139817736334344e+16
10166,-1.1889104603073148e+16
10167,1.7429243801867692e+16
10168,5683172903244200.0
10169,8.55432030689438e+16
10170,-9.678207685730534e+16
10171,-9.158527400505685e+16
10172,1.7713003465079232e+16
10173,1736251518720943.8
10174,-1.0164114124014274e+17
10175,-3.1899318256202136e+16
10176,1.8043357012555984e+16
10177,-8.444143161317574e+16
10178,-1.2731779834398539e+17
10179,8.243413194286421e+16
10180,2.3073761048384944e+16
10181,-1.065248172910174e+16
10182,3307274904744882.0
10183,-6.280241208158429e+16
10184,-5.047175887604836e+16
10185,-4.017162696657201e+16
10186,-7.448819809627114e+16
10187,-8306817535286264.0
10188,-4.274096392951015e+16
10189,3.348237058062933e+16
10190,5.887166733414782e+16
10191,-5607452148947288.0
10192,7.359975219586307e+16
10193,1.2234877953809072e+17
10194,3.759780018228669e+16
10195,-1.171788372379876e+17
10196,-7.714188581228242e+16
10197,-6.525545243138413e+16
10198,4.94763562697046e+16
10199,-1.3365381717079571e+17
10200,8929710805569512.0
10201,-6.570254097832522e+16
10202,7.217517263117566e+16
10203,-1.2120430574217091e+17
10204,5.3357698102673464e+16
10205,-5.8872536623164856e+16
10206,-5.807977214539783e+16
10207,-1.641993411052275e+17
10208,1.1955143858445702e+16
10209,6034838646880400.0
10210,-3.840414727786806e+16
10211,1.2891337873833552e+16
10212,-3.510007350250002e+16
10213,-3.710285238222946e+16
10214,-1.5705627058751706e+17
10215,9.301621451293923e+16
10216,2.4539141894737784e+16
10217,5.825709770351065e+16
10218,-6277264724435664.0
10219,-3.8402595281587e+16
10220,-5.9958759569142376e+16
10221,-1.0555299250848798e+16
10222,-9.129508095288888e+16
10223,-1.275830622981419e+17
10224,1.2438627870854747e+17
10225,-3.059049699041921e+16
10226,-3.801449777301879e+16
10227,7516904733931072.0
10228,6.495752642966751e+16
10229,1.2008069338166766e+17
10230,-1.9018756040116108e+16
10231,8.155584915262104e+16
10232,-2.674622974951806e+16
10233,7.0814603155846904e+16
10234,3.902533965846369e+16
10235,-6.050948806666141e+16
10236,1.6021809953590906e+16
10237,3258933383803786.0
10238,-5.8503573787289096e+16
10239,-4.4615947592711096e+16
10240,3.507963520971256e+16
10241,1.5245070360684248e+16
10242,-7.97762538242731e+16
10243,-4.564655149000395e+16
10244,6.158123338854975e+16
10245,8836652255755128.0
10246,-2.1485608442676584e+16
10247,1.1503485661595762e+17
10248,-3843003096552380.0
10249,1.4881532228873828e+16
10250,-2.510721268594913e+16
10251,1.2646604489293051e+17
10252,-3.970186037740688e+16
10253,2.0158203984838064e+16
10254,4220321603282408.0
10255,-4.128685931883011e+16
10256,-3.8208973166811656e+16
10257,-2.092500806953435e+16
10258,8.638825377363848e+16
10259,7.007560534241416e+16
10260,4.056441841042623e+16
10261,2.5796604023581732e+16
10262,-5.755589904287652e+16
10263,6.49570567385289e+16
10264,-4.426353240580991e+16
10265,1.0317710140405576e+17
10266,-4.021713827530215e+16
10267,-1.5560112390074688e+17
10268,-7913389073168038.0
10269,-9.277574754737648e+16
10270,-4140911789838.633
10271,6553330670369436.0
10272,-7.63839643619645e+16
10273,-5.611094704252875e+16
10274,6.4784113199312936e+16
10275,-8.216222930901106e+16
10276,6.0463021154316904e+16
10277,1.6494572014931708e+16
10278,-1.2238204625989485e+17
10279,2.962073451289733e+16
10280,5.270113877683284e+16
10281,-1.6219407450751272e+16
10282,6.90554674811052e+16
